domainID,siteID,horizontalPosition,verticalPosition,month,year,mean_monthly_surfWaterTemp,sd_monthly_surfWaterTemp
D02,POSE,102,100,8,2020,21.077131811487483,1.4310279229596317
D02,POSE,102,100,8,2021,21.225771680216802,1.4415770662729848
D02,POSE,102,100,8,2022,20.367176070700204,1.7251876603824414
D02,POSE,102,100,9,2016,18.40897719087635,1.429692650607211
D02,POSE,102,100,9,2017,16.949365870786515,2.1324357051996867
D02,POSE,102,100,9,2018,18.570437587657786,1.8601635017640112
D02,POSE,102,100,9,2019,19.074160927617708,1.6659950680932682
D02,POSE,102,100,9,2020,16.99239957716702,3.0991054294640463
D02,POSE,102,100,9,2021,18.14108362369338,2.00189022704724
D02,POSE,102,100,9,2022,17.55233116883117,2.6564753941738113
D02,POSE,102,100,10,2016,14.516127255460589,2.22858942560022
D02,POSE,102,100,10,2017,14.48039336492891,3.2944272123526757
D02,POSE,102,100,10,2018,16.806256198347107,2.343537963862539
D02,POSE,102,100,10,2019,13.863622795115333,3.110189794130791
D02,POSE,102,100,10,2020,13.307120376597176,1.8725302462670086
D02,POSE,102,100,10,2021,15.185074453551913,2.2894709010503638
D02,POSE,102,100,10,2022,10.943612794612795,1.9686170266319152
D02,POSE,102,100,11,2016,7.677501737317582,2.9394922626182924
D02,POSE,102,100,11,2017,6.926612970711297,2.9728993134853967
D02,POSE,102,100,11,2018,7.17234940652819,2.6062738428733225
D02,POSE,102,100,11,2019,5.744486750348675,2.3669790997791944
D02,POSE,102,100,11,2020,9.003822873082287,2.6016142416303474
D02,POSE,102,100,11,2021,6.75652543554007,2.740844896893943
D02,POSE,102,100,11,2022,7.662305439330544,4.214408170673822
D02,POSE,102,100,12,2016,3.2569711021505374,2.4611937732218334
D02,POSE,102,100,12,2017,2.743611525423729,2.2397160777255447
D02,POSE,102,100,12,2018,4.84960737527115,1.857755131951817
D02,POSE,102,100,12,2019,3.5064645509790684,2.389758640191703
D02,POSE,102,100,12,2020,4.070352387357095,1.8215172434546356
D02,POSE,102,100,12,2021,5.07467902899528,2.306551761940611
D02,POSE,102,100,12,2022,2.6672740841248306,2.2706362491036276
D06,KING,101,100,1,2017,12.65824193548387,0.7762596829857928
D06,KING,101,100,1,2018,-1.9966458333333335,8.980356777710965
D06,KING,101,100,1,2019,6.23324358974359,1.5414750494899143
D06,KING,101,100,1,2020,5.785380405405405,2.238549644080746
D06,KING,101,100,1,2021,1.8604827819041188,6.572368354741903
D06,KING,101,100,1,2022,0.6090728155339806,7.532485053838293
D06,KING,101,100,2,2017,13.090834077380952,0.9996049577113968
D06,KING,101,100,2,2018,-0.17074627976190473,8.549776906708795
D06,KING,101,100,2,2019,5.596882970742685,1.7805418005233653
D06,KING,101,100,2,2020,7.233547687861272,1.2972313921507395
D06,KING,101,100,2,2021,-2.994663432835821,11.191609568591065
D06,KING,101,100,2,2022,1.5736621722846442,10.616656335899853
D06,KING,101,100,3,2017,13.274092741935483,1.436024523190621
D06,KING,101,100,3,2018,7.397030241935484,7.27189151959724
D06,KING,101,100,3,2019,7.777010788941335,2.664599854733996
D06,KING,101,100,3,2020,9.488109164420486,1.3041882122598518
D06,KING,101,100,3,2021,11.404050135501356,8.75802952980534
D06,KING,101,100,3,2022,8.073484522207268,10.034032474354131
D06,KING,101,100,4,2017,-60.42385138888889,299.82416542237416
D06,KING,101,100,4,2018,9.011184722222222,9.165586603895688
D06,KING,101,100,4,2019,12.333558495821727,2.103617797270686
D06,KING,101,100,4,2020,9.924456944444444,1.9314843970136715
D06,KING,101,100,4,2021,13.219697331460674,7.187268071630937
D06,KING,101,100,4,2022,13.385703549060542,2.7486317651841468
D06,KING,101,100,4,2023,13.677293364377183,2.569559973411903
D06,KING,101,100,5,2017,140.74224529569892,437.1168679976977
D06,KING,101,100,5,2018,22.31379502688172,5.458695931386948
D06,KING,101,100,5,2019,13.295833810888253,1.4792145422341505
D06,KING,101,100,5,2020,12.270880376344087,1.5417937707132607
D06,KING,101,100,5,2021,15.161396769662922,1.5630166367971026
D06,KING,101,100,5,2022,16.334375260597636,2.7829842125872593
D06,KING,101,100,5,2023,15.479833220338984,1.6412759851855963
D06,KING,101,100,6,2017,-89.66000764419736,327.6382674537312
D06,KING,101,100,6,2018,26.200715972222223,5.625130945944457
D06,KING,101,100,6,2020,16.080087262491205,1.0846238743075516
D06,KING,101,100,6,2021,18.47529531140658,1.4811988211391838
D06,KING,101,100,6,2022,18.99955346385542,2.0256288511981606
D06,KING,101,100,6,2023,15.222442812983,0.7521924804615664
D06,KING,101,100,7,2017,-54.20467980769231,108.43777264608961
D06,KING,101,100,7,2018,25.550166666666666,5.152590475777572
D06,KING,101,100,7,2019,18.66449181494662,1.1559988703660822
D06,KING,101,100,7,2020,12.15305630936228,8.374004377347227
D06,KING,101,100,7,2021,18.78981162464986,0.8942505854342093
D06,KING,101,100,7,2022,20.246233265720083,1.058630945787902
D06,KING,101,100,8,2017,15.66055758962624,0.39838759695313564
D06,KING,101,100,8,2018,24.411199596774193,4.988414940153277
D06,KING,101,100,8,2019,18.780049391069014,0.9779582150630175
D06,KING,101,100,8,2020,8.96073962264151,8.798705261810941
D06,KING,101,100,8,2021,20.709028797696185,1.6357321481689417
D06,KING,101,100,8,2022,19.890453315290934,1.006145067710131
D06,KING,101,100,9,2017,18.48318270571827,3.7153283298835627
D06,KING,101,100,9,2018,24.455630036630037,3.5630395234563608
D06,KING,101,100,9,2019,18.919986043265876,0.9497217564158161
D06,KING,101,100,9,2021,19.24946905766526,2.061039033437491
D06,KING,101,100,9,2022,18.590733893557424,1.9147099262100686
D06,KING,101,100,10,2017,14.683119865319865,7.927357318533301
D06,KING,101,100,10,2018,11.137980198019802,5.535593338443182
D06,KING,101,100,10,2019,13.59100702247191,2.637048658804681
D06,KING,101,100,10,2020,8.463000830564784,6.1109711881182145
D06,KING,101,100,10,2021,14.861177419354838,3.2820421395872454
D06,KING,101,100,10,2022,15.731482352941176,4.069697750623382
D06,KING,101,100,11,2017,7.644962491153574,6.730943604688618
D06,KING,101,100,11,2018,12.09634217877095,0.8257793871966891
D06,KING,101,100,11,2019,8.894505664263646,1.5663504435729845
D06,KING,101,100,11,2020,8.454220253164557,8.265109284363941
D06,KING,101,100,11,2021,9.162243375174338,7.00752560504895
D06,KING,101,100,12,2016,12.689482817869417,0.668941610012786
D06,KING,101,100,12,2017,0.317502688172043,8.613312369725884
D06,KING,101,100,12,2018,7.366314227916385,1.4826541187603575
D06,KING,101,100,12,2019,5.38314837398374,1.5727653798339198
D06,KING,101,100,12,2020,2.2252755388940955,7.776785149876952
D06,KING,101,100,12,2021,6.124039972899729,7.748638670011726
D06,KING,102,100,1,2017,6.237808467741935,2.0547793629173965
D06,KING,102,100,1,2018,-2.054545698924731,8.966969702723313
D06,KING,102,100,1,2019,6.245028995279839,1.539399027836836
D06,KING,102,100,1,2020,8.048885656292287,1.1993027870959143
D06,KING,102,100,1,2021,0.9766876267748479,5.514744736975076
D06,KING,102,100,1,2022,4.516007649513213,1.1881270773468395
D06,KING,102,100,2,2017,8.191014136904762,2.755682027670421
D06,KING,102,100,2,2018,-0.2142485119047619,8.561447761413081
D06,KING,102,100,2,2019,5.6271814092953525,1.7762239595453126
D06,KING,102,100,2,2020,7.893092172640819,1.2524850508590368
D06,KING,102,100,2,2021,-3.7476659176029963,10.152021935336904
D06,KING,102,100,2,2022,5.386751310861423,2.130741085230737
D06,KING,102,100,3,2017,10.7950625,2.9987612682639497
D06,KING,102,100,3,2018,7.389698924731182,7.21980936766285
D06,KING,102,100,3,2019,7.784927751519244,2.6318340038518167
D06,KING,102,100,3,2020,10.301928571428572,1.4712166020820279
D06,KING,102,100,3,2021,10.625385501355014,8.328356002731697
D06,KING,102,100,3,2022,8.716175403225806,4.178858067056083
D06,KING,102,100,4,2017,13.412339583333333,2.2083105842507913
D06,KING,102,100,4,2018,9.010803472222221,9.167906410231101
D06,KING,102,100,4,2019,12.323977715877437,2.0799169196230967
D06,KING,102,100,4,2020,12.177459722222222,1.9617490691901205
D06,KING,102,100,4,2021,12.83702808988764,6.5827281809444225
D06,KING,102,100,4,2022,12.79452859135286,2.3574961218714754
D06,KING,102,100,5,2017,15.386228129205922,1.682793305849409
D06,KING,102,100,5,2018,22.340835728952772,5.4641481466818735
D06,KING,102,100,5,2019,13.33649311294766,1.4540938405247046
D06,KING,102,100,5,2020,14.222199596774194,1.5373795755966844
D06,KING,102,100,5,2021,14.936829284750337,1.468291452863849
D06,KING,102,100,5,2022,16.23206532314107,2.652585053982043
D06,KING,102,100,5,2023,16.75992942942943,1.4736124197906848
D06,KING,102,100,6,2017,17.083728978457263,1.035392902889038
D06,KING,102,100,6,2018,25.602637931034483,5.558377074638915
D06,KING,102,100,6,2020,17.719018387553042,1.0476637850938901
D06,KING,102,100,6,2021,17.900494751574527,1.632152676495432
D06,KING,102,100,6,2022,18.927782939832444,1.940347623953476
D06,KING,102,100,6,2023,17.15441879096868,1.1164169650235591
D06,KING,102,100,7,2017,18.148204623287672,1.324697387019598
D06,KING,102,100,7,2018,24.503307607497245,5.013225609999236
D06,KING,102,100,7,2019,19.02864290805417,1.166864024026976
D06,KING,102,100,7,2020,18.087853708791208,0.9234372260976577
D06,KING,102,100,7,2021,17.86338488453464,1.041478977033764
D06,KING,102,100,7,2022,19.791150139664804,1.0275877061664425
D06,KING,102,100,8,2017,17.91934320323015,1.115960081882164
D06,KING,102,100,8,2018,23.857287120590648,4.693922015011681
D06,KING,102,100,8,2019,18.643265084745764,0.9340636686784746
D06,KING,102,100,8,2020,17.80415358592693,1.1272695702052042
D06,KING,102,100,8,2021,18.501482449589247,1.2117595633685838
D06,KING,102,100,8,2022,18.85227747625509,1.0695346824071832
D06,KING,102,100,9,2017,20.65723173277662,5.04731626183251
D06,KING,102,100,9,2018,24.33579120879121,3.4010957626025498
D06,KING,102,100,9,2019,19.153814116002795,0.9123205349163033
D06,KING,102,100,9,2020,16.529681210415202,1.7326208001273755
D06,KING,102,100,9,2021,17.534741134751773,1.2406160785858924
D06,KING,102,100,9,2022,17.79076528460998,1.5258786253132344
D06,KING,102,100,10,2017,14.421930779569893,7.969810928621581
D06,KING,102,100,10,2018,10.501631199278629,5.499740351120928
D06,KING,102,100,10,2019,14.6309922752809,1.8536749177168992
D06,KING,102,100,10,2020,11.567498984427894,5.182047317869636
D06,KING,102,100,10,2021,14.166688172043012,2.051133734641704
D06,KING,102,100,10,2022,14.50760522875817,3.603743244928153
D06,KING,102,100,11,2017,7.375588399720475,6.624721032604873
D06,KING,102,100,11,2018,8.526917894736842,1.5000496493172861
D06,KING,102,100,11,2019,11.616424947145877,1.185274123000691
D06,KING,102,100,11,2020,8.304195499296766,8.118908351515211
D06,KING,102,100,11,2021,8.995323570432356,2.2674730612832037
D06,KING,102,100,12,2016,6.90204262295082,1.7349789779606042
D06,KING,102,100,12,2017,0.005725925925925963,8.447521223115956
D06,KING,102,100,12,2018,7.3345334233625925,1.3623215634696113
D06,KING,102,100,12,2019,9.794124830393487,1.163871369840218
D06,KING,102,100,12,2020,0.7516138814016172,6.537221481414675
D06,KING,102,100,12,2021,6.781103754266212,1.946480020824292
D06,MCDI,101,100,1,2018,-0.0038684210526315796,0.811815711762926
D06,MCDI,101,100,1,2019,4.6188738191632925,1.7167484445150638
D06,MCDI,101,100,1,2020,5.144141983695652,1.4240832678808486
D06,MCDI,101,100,1,2021,0.23627278911564625,0.7469227843313373
D06,MCDI,101,100,1,2022,-0.3978835800807537,0.8169758099107727
D06,MCDI,101,100,1,2023,2.4185754189944135,0.9394860839443293
D06,MCDI,101,100,2,2018,0.5257675635276532,2.261728982120899
D06,MCDI,101,100,2,2019,3.8564219566840925,1.8586129780667147
D06,MCDI,101,100,2,2020,5.739138205499277,1.71548651244141
D06,MCDI,101,100,2,2021,-1.1586252804786836,1.5439724843352525
D06,MCDI,101,100,2,2022,0.24604743975903615,1.3307310024051033
D06,MCDI,101,100,2,2023,4.53705358490566,2.5668219551701297
D06,MCDI,101,100,3,2018,8.454723202170964,2.4198153112530445
D06,MCDI,101,100,3,2019,6.835071621621622,2.9677200014552017
D06,MCDI,101,100,3,2020,9.507792427315755,2.07654337588498
D06,MCDI,101,100,3,2021,5.9353626522327465,2.000882008903429
D06,MCDI,101,100,3,2022,6.61248878314072,2.796554169966026
D06,MCDI,101,100,3,2023,8.272894165535957,2.0370662669369928
D06,MCDI,101,100,4,2018,10.305470383275262,4.700109633616771
D06,MCDI,101,100,4,2019,12.330789391575664,2.8317682149796495
D06,MCDI,101,100,4,2020,12.079794444444444,2.755591360067749
D06,MCDI,101,100,4,2021,9.105620882971268,2.5648709551863513
D06,MCDI,101,100,4,2022,12.45755331010453,3.4815223666251036
D06,MCDI,101,100,4,2023,12.949839972047519,2.3958005979510015
D06,MCDI,101,100,5,2018,23.20939613899614,3.0855028279894148
D06,MCDI,101,100,5,2019,-94.2297301414581,584.1264398643875
D06,MCDI,101,100,5,2020,15.334199596774194,2.101393769347676
D06,MCDI,101,100,5,2021,12.24634059945504,1.860362149603059
D06,MCDI,101,100,5,2022,16.581441532258065,3.1398609122101395
D06,MCDI,101,100,5,2023,16.755827702702703,2.3219921433769146
D06,MCDI,101,100,6,2018,26.022535142658317,4.432998310458281
D06,MCDI,101,100,6,2020,20.132559691011235,1.7748296371731678
D06,MCDI,101,100,6,2021,16.43434867503487,2.241524891822016
D06,MCDI,101,100,6,2022,20.45690763888889,2.1534485184681857
D06,MCDI,101,100,6,2023,21.01892737835875,2.158806691990984
D06,MCDI,101,100,7,2018,25.650049731182797,5.752157561721995
D06,MCDI,101,100,7,2019,22.005426253687315,1.718274954827581
D06,MCDI,101,100,7,2020,22.815882753919563,1.172822024251196
D06,MCDI,101,100,7,2021,19.834153039832284,2.8955207091750754
D06,MCDI,101,100,7,2022,22.29348452220727,1.728683062157406
D06,MCDI,101,100,8,2018,23.836356828193832,5.572018837422355
D06,MCDI,101,100,8,2019,21.831062204192023,1.2977110222795685
D06,MCDI,101,100,8,2020,21.910646216768917,1.409099034226547
D06,MCDI,101,100,8,2021,21.56078204199855,2.8221330887425964
D06,MCDI,101,100,8,2022,23.42871604095563,1.3091144062310984
D06,MCDI,101,100,9,2019,20.862024115755627,1.2742811502729259
D06,MCDI,101,100,9,2020,18.758135854341738,2.0791407555672095
D06,MCDI,101,100,9,2021,18.55469836763662,1.6766192276911076
D06,MCDI,101,100,9,2022,21.327692907801417,2.0391381861583504
D06,MCDI,101,100,10,2018,13.524009259259259,0.768239406018849
D06,MCDI,101,100,10,2019,13.868122972972973,3.412653561929749
D06,MCDI,101,100,10,2020,13.224404616429057,3.8015820243425975
D06,MCDI,101,100,10,2021,13.783976478494624,2.6873416719351857
D06,MCDI,101,100,10,2022,15.170358198924731,2.9736728871658835
D06,MCDI,101,100,11,2017,7.648815812337098,2.1708019986515934
D06,MCDI,101,100,11,2018,8.467941340782122,2.366121270766839
D06,MCDI,101,100,11,2019,7.700283085633404,1.9009611600416965
D06,MCDI,101,100,11,2020,9.285650208623087,2.027153928576371
D06,MCDI,101,100,11,2021,6.055738194444444,1.8134930328112957
D06,MCDI,101,100,11,2022,7.259945138888889,3.981872922542339
D06,MCDI,101,100,12,2017,3.744747886241353,2.7605363129021323
D06,MCDI,101,100,12,2018,5.9865713315217395,1.242253347896647
D06,MCDI,101,100,12,2019,5.0504013513513515,1.8031636910025381
D06,MCDI,101,100,12,2020,2.723486725663717,1.682649203272811
D06,MCDI,101,100,12,2021,3.13159333795975,1.3925582158427496
D06,MCDI,101,100,12,2022,2.819013449899126,1.7278633414139815
D06,MCDI,102,100,1,2018,5.544551169590643,1.0810423005831766
D06,MCDI,102,100,1,2019,4.827306342780027,1.68932554751387
D06,MCDI,102,100,1,2020,5.20494776119403,1.4191353335848307
D06,MCDI,102,100,1,2021,3.8495850340136055,0.720445753434943
D06,MCDI,102,100,1,2022,4.67178516978517,0.7328174987059146
D06,MCDI,102,100,1,2023,2.816261387526279,0.8616750694532644
D06,MCDI,102,100,2,2018,5.505772218073189,1.5365505043964292
D06,MCDI,102,100,2,2019,4.131254667662435,1.7922915791667697
D06,MCDI,102,100,2,2020,5.883020893371758,1.7138289117810424
D06,MCDI,102,100,2,2021,2.9127841296928327,1.2865349182876331
D06,MCDI,102,100,2,2022,5.139493476592479,0.973591931259358
D06,MCDI,102,100,2,2023,4.389496613995485,1.829696780592817
D06,MCDI,102,100,3,2018,9.404371951219511,1.8108603354317117
D06,MCDI,102,100,3,2019,7.166899324324325,2.9835912183952087
D06,MCDI,102,100,3,2020,9.629607697501688,2.082443137193285
D06,MCDI,102,100,3,2021,9.271316430020285,2.2035262476679365
D06,MCDI,102,100,3,2022,7.43793171061528,1.64972967484662
D06,MCDI,102,100,3,2023,7.488757123473541,1.8567363104228807
D06,MCDI,102,100,4,2018,11.001672280701754,2.6033423479416684
D06,MCDI,102,100,4,2019,12.543169349195242,2.733161775422102
D06,MCDI,102,100,4,2020,12.318877083333334,2.736711745012799
D06,MCDI,102,100,4,2021,12.124090399439384,2.675592792103726
D06,MCDI,102,100,4,2022,12.443052083333333,2.7004204075311176
D06,MCDI,102,100,4,2023,12.302201822004205,2.2680867003748855
D06,MCDI,102,100,5,2018,20.001175519630486,1.7763188177685467
D06,MCDI,102,100,5,2019,-144.05416193480548,203.99049433754212
D06,MCDI,102,100,5,2020,15.506528897849462,2.095938078335363
D06,MCDI,102,100,5,2021,-59.654053025152955,205.8018697952119
D06,MCDI,102,100,5,2022,16.63828427419355,3.0031473350089506
D06,MCDI,102,100,5,2023,15.871350675675675,2.734557732286854
D06,MCDI,102,100,6,2018,20.769071827057182,2.104217127719344
D06,MCDI,102,100,6,2019,-154.36001123595506,272.09542912461814
D06,MCDI,102,100,6,2020,20.285336605890603,1.742837440946324
D06,MCDI,102,100,6,2021,-161.57535220125786,178.71233141847128
D06,MCDI,102,100,6,2022,20.34010669456067,2.1067794236462736
D06,MCDI,102,100,6,2023,25.435160028964518,108.20919084962985
D06,MCDI,102,100,7,2018,23.604000674308832,1.5123122684933303
D06,MCDI,102,100,7,2019,15.882278783490225,43.57479896724702
D06,MCDI,102,100,7,2020,22.922423935091278,1.2525492136465923
D06,MCDI,102,100,7,2021,-217.7285684357542,23.031069933592295
D06,MCDI,102,100,7,2022,23.123437626432906,1.5589482541864788
D06,MCDI,102,100,8,2018,22.856100355239786,2.0591625857042755
D06,MCDI,102,100,8,2019,21.824298780487805,1.2686805170721713
D06,MCDI,102,100,8,2020,22.008588155207626,1.4207374226568168
D06,MCDI,102,100,8,2021,-222.4389045608108,42.08516765144691
D06,MCDI,102,100,8,2022,20.579884745762712,1.9957873446603382
D06,MCDI,102,100,9,2019,20.859063402889245,1.3065338687510983
D06,MCDI,102,100,9,2020,18.6718081232493,1.9527845946336173
D06,MCDI,102,100,9,2021,18.71046875,1.0980607280146228
D06,MCDI,102,100,9,2022,17.558923620933523,1.217987141891865
D06,MCDI,102,100,10,2018,13.449231481481482,0.6991925196685111
D06,MCDI,102,100,10,2019,13.755337856173677,3.445286366592181
D06,MCDI,102,100,10,2020,13.495640625,3.0065999620289956
D06,MCDI,102,100,10,2021,15.562047106325707,1.5672087832098416
D06,MCDI,102,100,10,2022,12.907641801075268,2.1214185975962607
D06,MCDI,102,100,11,2017,10.19832347826087,0.9634049519994509
D06,MCDI,102,100,11,2018,8.508740585774058,2.1971363338293988
D06,MCDI,102,100,11,2019,7.712018348623853,1.727621708190842
D06,MCDI,102,100,11,2020,10.108520862308762,1.757231193540943
D06,MCDI,102,100,11,2021,10.184102225312934,1.6272431972771664
D06,MCDI,102,100,11,2022,7.66574375,3.517644906607411
D06,MCDI,102,100,12,2017,7.781009863429438,1.4556122887150602
D06,MCDI,102,100,12,2018,6.025938095238096,1.2088193924647388
D06,MCDI,102,100,12,2019,5.397838404327248,1.4270100763613986
D06,MCDI,102,100,12,2020,5.116207837648705,0.8804159823693328
D06,MCDI,102,100,12,2021,7.61117454798331,1.1157089364568478
D06,MCDI,102,100,12,2022,4.238245791245792,1.120906188828984
D07,LECO,101,100,1,2018,3.336911665542819,2.3202823830292894
D07,LECO,101,100,1,2020,6.464853046594982,2.097455874221103
D07,LECO,101,100,1,2021,5.920296621621621,1.5392057958362295
D07,LECO,101,100,1,2022,5.822673090158293,2.19170432721487
D07,LECO,101,100,1,2023,6.893905890318212,1.6568698878150352
D07,LECO,101,100,2,2018,8.434427401340283,3.1814982304047064
D07,LECO,101,100,2,2020,6.95952565055762,1.4285702068281751
D07,LECO,101,100,2,2021,6.139317673378076,1.8774645658502425
D07,LECO,101,100,2,2022,6.325878651685393,1.935387309877938
D07,LECO,101,100,2,2023,8.424040953090097,2.188118709053231
D07,LECO,101,100,3,2018,8.091451916610625,1.7581583966526109
D07,LECO,101,100,3,2020,9.3703015551048,2.176935743438429
D07,LECO,101,100,3,2021,9.528344173441734,1.886894878223038
D07,LECO,101,100,3,2022,9.356715646258504,1.8483487829347953
D07,LECO,101,100,3,2023,9.32237998647735,2.093829268844225
D07,LECO,101,100,4,2017,12.850044676098287,1.99946806065347
D07,LECO,101,100,4,2018,9.838210013908206,1.622440827823409
D07,LECO,101,100,4,2020,10.550470424495476,1.29630783058601
D07,LECO,101,100,4,2021,11.205990934449094,1.9253533647417103
D07,LECO,101,100,4,2022,11.165697350069735,1.8663190973780217
D07,LECO,101,100,4,2023,11.942977051460362,1.3757084511945217
D07,LECO,101,100,5,2017,14.552213868613139,1.7178578218898868
D07,LECO,101,100,5,2018,14.733803367003366,1.3345426391273651
D07,LECO,101,100,5,2020,12.582779569892473,2.036145952548583
D07,LECO,101,100,5,2021,13.409923700202565,1.819870013619573
D07,LECO,101,100,5,2022,14.413064232589587,1.2661569449589827
D07,LECO,101,100,5,2023,13.681143246930423,1.5202324220358454
D07,LECO,101,100,6,2017,16.50027380125087,0.8482080194817473
D07,LECO,101,100,6,2018,16.405125,0.7724040940036727
D07,LECO,101,100,6,2020,16.15212150837989,1.0665258085904987
D07,LECO,101,100,6,2021,16.76313244569026,1.0845266494067016
D07,LECO,101,100,6,2022,14.309326559215137,1.1073108131427278
D07,LECO,101,100,6,2023,16.032795093795094,0.7319299634121647
D07,LECO,101,100,7,2017,18.679381720430108,1.033938958283882
D07,LECO,101,100,7,2018,17.599193548387095,0.5483774674844847
D07,LECO,101,100,7,2020,18.843548148148148,1.018339231114874
D07,LECO,101,100,7,2021,18.533388464211257,0.8749140247244873
D07,LECO,101,100,7,2022,14.75726603646185,0.6459883184355257
D07,LECO,101,100,8,2017,18.23876819407008,0.7435642055355512
D07,LECO,101,100,8,2018,17.346536643026006,0.49191648903539764
D07,LECO,101,100,8,2019,18.09735789473684,0.9105853568742842
D07,LECO,101,100,8,2020,18.265111260957518,0.5491660446192151
D07,LECO,101,100,8,2021,18.616530598520512,0.6686374638877517
D07,LECO,101,100,8,2022,15.396407181571815,3.105027997939643
D07,LECO,101,100,9,2017,16.50322446143155,1.2943345303915632
D07,LECO,101,100,9,2019,18.62676075949367,0.6203764891731585
D07,LECO,101,100,9,2020,16.97273614035088,1.7797809104035978
D07,LECO,101,100,9,2021,16.588448083623692,1.3427775037600478
D07,LECO,101,100,9,2022,17.004556097560975,1.7890468232352488
D07,LECO,101,100,10,2017,15.235613475177304,1.9638336264562573
D07,LECO,101,100,10,2019,13.729959961868445,1.6005358490582486
D07,LECO,101,100,10,2020,14.022121639784947,1.4374441945211678
D07,LECO,101,100,10,2021,14.497001346801346,1.9298605647013878
D07,LECO,101,100,10,2022,12.162583951449763,1.4012168131863232
D07,LECO,101,100,11,2017,8.995094783247612,3.2122511991973517
D07,LECO,101,100,11,2019,7.866765972222222,1.4591419166151172
D07,LECO,101,100,11,2020,10.707141666666667,1.8635356330544515
D07,LECO,101,100,11,2021,8.455554551772064,1.784473664227761
D07,LECO,101,100,11,2022,9.87623405746321,3.4361655296073437
D07,LECO,101,100,12,2017,6.632155346334902,2.1762102771407696
D07,LECO,101,100,12,2019,7.19567042042042,1.519661006603828
D07,LECO,101,100,12,2020,6.057415208613728,1.4299359004296541
D07,LECO,101,100,12,2021,8.558253369272236,1.85242867294717
D07,LECO,101,100,12,2022,6.5724310692669805,3.248294835905777
D07,LECO,102,100,1,2018,3.2892230088495573,2.3286301340006492
D07,LECO,102,100,1,2020,7.737210017574692,2.1002343159484007
D07,LECO,102,100,2,2018,8.49708867362146,3.18886302190049
D07,LECO,102,100,2,2019,9.676660112359551,0.9736067342019403
D07,LECO,102,100,2,2020,8.129460776218002,1.529539532309721
D07,LECO,102,100,3,2018,8.253342972427706,1.8095455485426108
D07,LECO,102,100,3,2019,8.82371399730821,1.8180185060988099
D07,LECO,102,100,3,2020,10.580430020283975,2.2210567113634805
D07,LECO,102,100,4,2017,12.992680565897246,2.0298513082988032
D07,LECO,102,100,4,2018,10.15353022932592,1.6451193573371126
D07,LECO,102,100,4,2019,11.891697075208914,1.9666393240298812
D07,LECO,102,100,4,2020,11.20108426183844,1.3357943588747538
D07,LECO,102,100,5,2017,14.842522627737226,1.7524157667560707
D07,LECO,102,100,5,2018,14.832950751252087,1.4176630033460855
D07,LECO,102,100,5,2019,15.408946018893387,1.7211250335998072
D07,LECO,102,100,5,2020,13.00964247311828,2.101949782998141
D07,LECO,102,100,6,2017,16.982202918693538,0.9166229307528901
D07,LECO,102,100,6,2018,16.722630298818626,0.7847778976387985
D07,LECO,102,100,6,2019,17.299751219512196,0.9570840915448656
D07,LECO,102,100,6,2020,14.3065,0.6168720176883503
D07,LECO,102,100,7,2017,19.28111760752688,1.08782688318804
D07,LECO,102,100,7,2018,17.85959396914446,0.7506940096176897
D07,LECO,102,100,7,2019,18.67245564516129,1.110512168223177
D07,LECO,102,100,8,2017,18.695678547410896,0.7579859675587165
D07,LECO,102,100,8,2018,872.7214545454545,376.4976785993145
D07,LECO,102,100,8,2019,18.911311946902654,0.8552589823974708
D07,LECO,102,100,9,2017,16.86076388888889,1.3479783271039851
D07,LECO,102,100,9,2019,19.147202608695654,0.7062959410212007
D07,LECO,102,100,10,2017,14.400421088435374,2.8868050842614115
D07,LECO,102,100,10,2019,15.565554035567715,2.640400661996869
D07,LECO,102,100,11,2017,10.048105187319885,2.131215368373126
D07,LECO,102,100,11,2019,8.347655555555555,1.514125800699656
D07,LECO,102,100,12,2017,6.693348214285714,2.1575444347935315
D07,LECO,102,100,12,2019,7.999423854447439,1.6767592354434824
D07,LECO,112,100,1,2020,6.981191770756796,1.8062588369309238
D07,LECO,112,100,1,2021,5.950621109607578,1.5641624449672822
D07,LECO,112,100,1,2022,5.635466253443526,2.463190239924829
D07,LECO,112,100,1,2023,6.518716735253772,1.6144041736728485
D07,LECO,112,100,2,2020,2.4614146164978292,3.4329945471513637
D07,LECO,112,100,2,2021,6.222788721804512,1.8945998796609158
D07,LECO,112,100,2,2022,6.432486121530383,1.988574761060107
D07,LECO,112,100,2,2023,8.169470588235294,2.22686972239014
D07,LECO,112,100,3,2020,-0.8993272481406356,1.0742759621105458
D07,LECO,112,100,3,2021,9.63777401894452,1.900788426824329
D07,LECO,112,100,3,2022,9.46857394843962,1.884986155243054
D07,LECO,112,100,3,2023,9.075706720977596,2.1506601396342453
D07,LECO,112,100,4,2020,0.4708977035490605,1.7085990102912563
D07,LECO,112,100,4,2021,11.243669225401256,1.941252053640422
D07,LECO,112,100,4,2022,11.306135759272218,1.9083885721573652
D07,LECO,112,100,4,2023,11.735610299234516,1.459238683237627
D07,LECO,112,100,5,2020,1.9908629032258065,1.3217081706084106
D07,LECO,112,100,5,2021,13.384859375,1.8524186720888312
D07,LECO,112,100,5,2022,14.610189580318378,1.3192711453883454
D07,LECO,112,100,5,2023,13.639622615803814,1.6002633702224676
